#      date    value 
 2015-05-13  3.31337 
 2015-05-14 3.076161 
 2015-05-15 4.081562 
 2015-05-16 5.458595 
 2015-05-17   4.0873 
 2015-05-18  3.08768 
 2015-05-19 4.512208 
 2015-05-20 3.326106 
 2015-05-21 3.485668 
 2015-05-22 2.725313 
 2015-05-23 2.581599 
 2015-05-24 2.473609 
 2015-05-25 2.542406 
 2015-05-26 2.501088 
 2015-05-27 2.391557 
 2015-05-28 2.624607 
 2015-05-29 2.341534 
 2015-05-30 2.862266 
 2015-05-31 4.622487 
 2015-06-01 3.461306 
 2015-06-02  2.58137 
 2015-06-03 2.124653 
 2015-06-04 2.001092 
 2015-06-05 1.958351 
 2015-06-06 1.918556 
 2015-06-07 1.885435 
 2015-06-08 14.87792 
 2015-06-09 5.666456 
 2015-06-10  2.39582 
 2015-06-11  2.00981 
 2015-06-12 1.871352 
 2015-06-13 2.125186 
 2015-06-14 2.134686 
 2015-06-15 3.692436 
 2015-06-16 5.816836 
 2015-06-17 3.543485 
 2015-06-18 3.473236 
 2015-06-19 8.921122 
 2015-06-20 3.903957 
 2015-06-21 5.419073 
 2015-06-22 4.618214 
 2015-06-23 2.118651 
 2015-06-24 1.843289 
 2015-06-25 7.086065 
 2015-06-26 6.032465 
 2015-06-27 4.706978 
 2015-06-28  2.12038 
 2015-06-29 2.463556 
 2015-06-30 2.345722 
 2015-07-01 1.923307 
 2015-07-02 1.735802 
 2015-07-03 1.714516 
 2015-07-04 1.721213 
 2015-07-05 1.726573 
 2015-07-06  1.73162 
 2015-07-07 2.976176 
 2015-07-08  5.12886 
 2015-07-09 4.637274 
 2015-07-10 2.934078 
 2015-07-11 2.629968 
 2015-07-12 8.686463 
 2015-07-13  8.18114 
 2015-07-14 11.83954 
 2015-07-15 3.066992 
 2015-07-16 2.010268 
 2015-07-17 3.024261 
 2015-07-18 14.58465 
 2015-07-19 3.601426 
 2015-07-20 2.724473 
 2015-07-21 4.912398 
 2015-07-22 3.344881 
 2015-07-23 2.826817 
 2015-07-24 2.869486 
 2015-07-25 2.964255 
 2015-07-26 3.072119 
 2015-07-27 6.066814 
 2015-07-28 3.702758 
 2015-07-29 3.413393 
 2015-07-30 3.285968 
 2015-07-31 3.129747 
 2015-08-01 3.090349 
 2015-08-02 3.068202 
 2015-08-03 3.169132 
 2015-08-04 3.109541 
 2015-08-05 3.024664 
 2015-08-06   12.004 
 2015-08-07  5.67627 
 2015-08-08 3.070024 
 2015-08-09  3.83702 
 2015-08-10  4.44975 
 2015-08-11  3.38095 
 2015-08-12 2.702471 
 2015-08-13 2.540492 
 2015-08-14  2.47933 
 2015-08-15  2.54054 
 2015-08-16 2.527921 
 2015-08-17 2.804842 
 2015-08-18 4.847293 
 2015-08-19 3.604262 
 2015-08-20 2.738319 
 2015-08-21 2.261596 
 2015-08-22 2.143584 
 2015-08-23 2.130822 
 2015-08-24 2.106293 
 2015-08-25 2.021743 
 2015-08-26 1.972126 
 2015-08-27 1.933706 
 2015-08-28 1.898631 
 2015-08-29  1.92127 
 2015-08-30 2.015071 
 2015-08-31 1.856226 
 2015-09-01 1.792968 
 2015-09-02  1.78187 
 2015-09-03 1.713823 
 2015-09-04 1.700714 
 2015-09-05 4.108244 
 2015-09-06  2.29184 
 2015-09-07 1.712628 
 2015-09-08 1.587916 
 2015-09-09 3.522143 
 2015-09-10 3.202954 
 2015-09-11 2.397208 
 2015-09-12 2.468749 
 2015-09-13 1.673728 
 2015-09-14 1.461866 
 2015-09-15 1.400879 
 2015-09-16 1.372041 
 2015-09-17 1.349874 
 2015-09-18 2.526252 
 2015-09-19 5.094191 
 2015-09-20 2.974686 
 2015-09-21  1.59909 
 2015-09-22 1.321159 
 2015-09-23 1.249644 
 2015-09-24 1.221404 
 2015-09-25 1.202742 
 2015-09-26 1.187134 
 2015-09-27 1.171097 
 2015-09-28 1.155209 
 2015-09-29 1.357391 
 2015-09-30 1.958694 
 2015-10-01 1.378301 
 2015-10-02 1.163054 
 2015-10-03 1.519563 
 2015-10-04 1.413552 
 2015-10-05 1.165723 
 2015-10-06 1.075793 
 2015-10-07 1.039425 
 2015-10-08 1.019026 
 2015-10-09  1.01635 
 2015-10-10  1.01089 
 2015-10-11 0.988264 
 2015-10-12 0.9733424 
 2015-10-13 0.9748468 
 2015-10-14 0.9572473 
 2015-10-15 0.9404489 
 2015-10-16 0.9305342 
 2015-10-17 0.9184229 
 2015-10-18 0.9070867 
 2015-10-19 0.8967217 
 2015-10-20 0.8876362 
 2015-10-21 0.8834052 
 2015-10-22 0.8756474 
 2015-10-23 0.8629405 
 2015-10-24 1.000311 
 2015-10-25 0.9739928 
 2015-10-26 0.8806441 
 2015-10-27 1.007379 
 2015-10-28 5.164934 
 2015-10-29 2.436361 
 2015-10-30  1.17493 
 2015-10-31 0.9844605 
 2015-11-01 0.9926614 
 2015-11-02 0.8674402 
 2015-11-03 0.7998307 
 2015-11-04 0.7722793 
 2015-11-05 0.8043599 
 2015-11-06 2.265037 
 2015-11-07 1.617611 
 2015-11-08 0.9930463 
 2015-11-09 0.8038904 
 2015-11-10 0.7443283 
 2015-11-11 0.723726 
 2015-11-12 1.035825 
 2015-11-13 0.9008592 
 2015-11-14 0.7670261 
 2015-11-15 0.7136822 
 2015-11-16 0.7375112 
 2015-11-17 2.177806 
 2015-11-18  3.37249 
 2015-11-19 2.349736 
 2015-11-20 1.131005 
 2015-11-21 0.9661586 
 2015-11-22 1.212984 
 2015-11-23 0.9085574 
 2015-11-24 0.7276444 
 2015-11-25 0.6619788 
 2015-11-26 0.6414402 
 2015-11-27 2.413545 
 2015-11-28 5.538437 
 2015-11-29 1.750192 
 2015-11-30 0.9517251 
 2015-12-01 0.7199276 
 2015-12-02 0.6400546 
 2015-12-03 0.6072819 
 2015-12-04 0.5916017 
 2015-12-05 0.5824011 
 2015-12-06 0.5762327 
 2015-12-07 0.5770423 
 2015-12-08 0.5760011 
 2015-12-09 0.5715006 
 2015-12-10 0.5709803 
 2015-12-11 0.5752701 
 2015-12-12 0.5807327 
 2015-12-13 0.8029415 
 2015-12-14 2.666978 
 2015-12-15 1.623547 
 2015-12-16 0.8667815 
 2015-12-17 0.6455392 
 2015-12-18 0.5662078 
 2015-12-19 0.5324993 
 2015-12-20 0.5201383 
 2015-12-21 1.116966 
 2015-12-22  1.58055 
 2015-12-23 1.304004 
 2015-12-24 2.834275 
 2015-12-25 1.261735 
 2015-12-26 1.276076 
 2015-12-27 10.26209 
 2015-12-28 5.468505 
 2015-12-29 4.440241 
 2015-12-30 1.730314 
 2015-12-31 0.9961026 
 2016-01-01 0.8654661 
 2016-01-02 0.908231 
 2016-01-03 1.044733 
 2016-01-04 1.092062 
 2016-01-05 1.161548 
 2016-01-06 1.259709 
 2016-01-07 1.384451 
 2016-01-08 1.882541 
 2016-01-09 2.737322 
 2016-01-10 5.386606 
 2016-01-11 2.695114 
 2016-01-12 2.186624 
 2016-01-13 2.231583 
 2016-01-14 2.442329 
 2016-01-15 3.659099 
 2016-01-16 2.970924 
 2016-01-17 2.727592 
 2016-01-18 2.632071 
 2016-01-19 2.642865 
 2016-01-20 2.722334 
 2016-01-21 2.808566 
 2016-01-22 2.888961 
 2016-01-23 2.962091 
 2016-01-24 3.072849 
 2016-01-25 3.309182 
 2016-01-26 5.173131 
 2016-01-27  3.69345 
 2016-01-28 4.146039 
 2016-01-29  7.16929 
 2016-01-30 4.331506 
 2016-01-31  5.21895 
 2016-02-01  4.74518 
 2016-02-02 4.752898 
 2016-02-03 7.224397 
 2016-02-04 4.350353 
 2016-02-05 3.876343 
 2016-02-06 3.798509 
 2016-02-07 3.901226 
 2016-02-08 4.086772 
 2016-02-09 4.070363 
 2016-02-10 3.901449 
 2016-02-11 3.843728 
 2016-02-12 3.871343 
 2016-02-13 3.881841 
 2016-02-14 3.854925 
 2016-02-15 3.858984 
 2016-02-16 3.965981 
 2016-02-17 4.473211 
 2016-02-18 4.281512 
 2016-02-19 9.658405 
 2016-02-20 9.051387 
 2016-02-21 4.557167 
 2016-02-22 4.178056 
 2016-02-23 4.155696 
 2016-02-24 4.424633 
 2016-02-25 4.239615 
 2016-02-26 4.150258 
 2016-02-27 5.187602 
 2016-02-28 18.30982 
 2016-02-29  9.21979 
 2016-03-01 5.483346 
 2016-03-02 5.264845 
 2016-03-03 4.705327 
 2016-03-04 5.135273 
 2016-03-05 4.673576 
 2016-03-06  4.76016 
 2016-03-07 5.966592 
 2016-03-08 6.863886 
 2016-03-09 6.920286 
 2016-03-10  11.7911 
 2016-03-11 9.118473 
 2016-03-12 5.812787 
 2016-03-13 9.877639 
 2016-03-14 10.30028 
 2016-03-15   8.6767 
 2016-03-16 7.023138 
 2016-03-17 6.200637 
 2016-03-18 6.152737 
 2016-03-19 6.378539 
 2016-03-20  6.33762 
 2016-03-21 6.286871 
 2016-03-22 6.262114 
 2016-03-23 6.510597 
 2016-03-24 12.48911 
 2016-03-25 10.21552 
 2016-03-26 6.142137 
 2016-03-27  5.87553 
 2016-03-28  7.27881 
 2016-03-29 5.850199 
 2016-03-30 6.450593 
 2016-03-31  23.5934 
 2016-04-01  9.38168 
 2016-04-02 5.642893 
 2016-04-03 5.358484 
 2016-04-04 5.405215 
 2016-04-05 5.362648 
 2016-04-06  5.80815 
 2016-04-07 7.646475 
 2016-04-08 5.453069 
 2016-04-09 5.171015 
 2016-04-10 5.480227 
 2016-04-11 16.05032 
 2016-04-12 10.21568 
 2016-04-13 5.237095 
 2016-04-14 4.897037 
 2016-04-15 4.863445 
 2016-04-16 4.840497 
 2016-04-17 4.803549 
 2016-04-18 4.750079 
 2016-04-19 4.682397 
 2016-04-20 4.622873 
 2016-04-21 11.06186 
 2016-04-22 11.45164 
 2016-04-23 5.209256 
 2016-04-24 4.292952 
 2016-04-25 4.147498 
 2016-04-26 4.373977 
 2016-04-27 7.296447 
 2016-04-28 11.55782 
 2016-04-29 5.422907 
 2016-04-30 6.823345 
 2016-05-01 6.720131 
 2016-05-02 4.459213 
 2016-05-03 3.745267 
 2016-05-04 4.429376 
 2016-05-05 4.105568 
 2016-05-06 3.534577 
 2016-05-07 3.982422 
 2016-05-08 6.568684 
 2016-05-09 8.338048 
 2016-05-10 5.728936 
 2016-05-11  3.77907 
 2016-05-12 8.219394 
 2016-05-13 5.721539 
 2016-05-14 5.620434 
 2016-05-15 3.694564 
 2016-05-16 3.168873 
 2016-05-17 3.746502 
 2016-05-18   4.7047 
 2016-05-19 3.354658 
 2016-05-20 3.169311 
 2016-05-21 4.185263 
 2016-05-22 3.230959 
 2016-05-23 2.937865 
 2016-05-24 2.865329 
 2016-05-25 2.818765 
 2016-05-26 3.850027 
 2016-05-27 4.593373 
 2016-05-28 3.088148 
 2016-05-29 2.801266 
 2016-05-30 2.611609 
 2016-05-31 2.537737 
 2016-06-01 2.594644 
 2016-06-02 2.756965 
 2016-06-03 2.455786 
 2016-06-04 3.949606 
 2016-06-05 6.295124 
 2016-06-06 2.805073 
 2016-06-07 2.277966 
 2016-06-08 2.167603 
 2016-06-09 2.117363 
 2016-06-10 2.076082 
 2016-06-11 2.035935 
 2016-06-12 1.995268 
 2016-06-13 1.956905 
 2016-06-14 3.135107 
 2016-06-15 4.761864 
 2016-06-16 4.086623 
 2016-06-17 2.280762 
 2016-06-18 1.860435 
 2016-06-19 1.761371 
 2016-06-20 1.719228 
 2016-06-21 3.275676 
 2016-06-22 6.195409 
 2016-06-23 7.486418 
 2016-06-24 3.056585 
 2016-06-25 1.822245 
 2016-06-26   1.6147 
 2016-06-27 5.191809 
 2016-06-28 2.393284 
 2016-06-29 1.638161 
 2016-06-30 1.480518 
 2016-07-01 1.441796 
 2016-07-02 1.471477 
 2016-07-03 4.344637 
 2016-07-04 6.520433 
 2016-07-05 2.247409 
 2016-07-06 3.053365 
 2016-07-07 3.247225 
 2016-07-08  1.68224 
 2016-07-09 1.346858 
 2016-07-10 1.261817 
 2016-07-11 1.230594 
 2016-07-12  1.22012 
 2016-07-13  2.59013 
 2016-07-14 8.893163 
 2016-07-15  2.51122 
 2016-07-16 1.415498 
 2016-07-17  1.22924 
 2016-07-18 8.133605 
 2016-07-19 4.864448 
 2016-07-20 1.740613 
 2016-07-21 1.235911 
 2016-07-22 1.423421 
 2016-07-23 1.385367 
 2016-07-24 1.133693 
 2016-07-25 1.166085 
 2016-07-26 1.258363 
 2016-07-27 1.271469 
 2016-07-28 1.077711 
 2016-07-29 1.010052 
 2016-07-30 1.004527 
 2016-07-31 0.9726971 
 2016-08-01 0.949918 
 2016-08-02 0.9391066 
 2016-08-03 0.9307572 
 2016-08-04 0.915776 
 2016-08-05 0.9032984 
 2016-08-06 0.9252381 
 2016-08-07 0.9958225 
 2016-08-08 0.919827 
 2016-08-09 0.8768638 
 2016-08-10 0.8629629 
 2016-08-11 0.8883231 
 2016-08-12 0.8556857 
 2016-08-13 1.259856 
 2016-08-14 3.728601 
 2016-08-15 10.34124 
 2016-08-16 9.984702 
 2016-08-17 2.745332 
 2016-08-18 1.227784 
 2016-08-19 0.9121635 
 2016-08-20 0.9856884 
 2016-08-21 1.628091 
 2016-08-22 1.083405 
 2016-08-23 0.843756 
 2016-08-24 1.368993 
 2016-08-25 2.617526 
 2016-08-26 2.237928 
 2016-08-27 2.827033 
 2016-08-28 1.549381 
 2016-08-29 0.961152 
 2016-08-30 0.8088184 
 2016-08-31 1.436846 
 2016-09-01 1.049214 
 2016-09-02 0.802448 
 2016-09-03 0.7156417 
 2016-09-04 0.6851464 
 2016-09-05 0.6739016 
 2016-09-06 0.6723183 
 2016-09-07 0.6632894 
 2016-09-08 0.7876949 
 2016-09-09 1.422627 
 2016-09-10 3.139683 
 2016-09-11 2.191672 
 2016-09-12 1.046443 
 2016-09-13 0.749624 
 2016-09-14 0.6625461 
 2016-09-15 0.653461 
 2016-09-16 0.9759278 
 2016-09-17 7.383408 
 2016-09-18 3.192031 
 2016-09-19 1.158773 
 2016-09-20 0.7530722 
 2016-09-21 0.6393592 
 2016-09-22 0.6024261 
 2016-09-23 0.5893517 
 2016-09-24 0.5822433 
 2016-09-25 0.5784979 
 2016-09-26 0.7297897 
 2016-09-27 0.791981 
 2016-09-28 1.116389 
 2016-09-29 1.305667 
 2016-09-30 1.146997 
 2016-10-01 1.782721 
 2016-10-02 1.044144 
 2016-10-03 0.712331 
 2016-10-04 0.5993942 
 2016-10-05 0.5593317 
 2016-10-06 0.5445822 
 2016-10-07 0.5366048 
 2016-10-08 0.5311728 
 2016-10-09 0.5268683 
 2016-10-10 0.5229754 
 2016-10-11 0.5630932 
 2016-10-12 0.5974401 
 2016-10-13 0.6544512 
 2016-10-14 0.5929291 
 2016-10-15 0.5402393 
 2016-10-16 0.5671499 
 2016-10-17 0.693157 
 2016-10-18 0.5986014 
 2016-10-19 0.5925002 
 2016-10-20 6.033627 
 2016-10-21 3.217337 
 2016-10-22 1.119805 
 2016-10-23 0.6720843 
 2016-10-24 0.539161 
 2016-10-25 0.4931875 
 2016-10-26 0.4963413 
 2016-10-27 0.8118027 
 2016-10-28 0.685653 
 2016-10-29 0.5551246 
 2016-10-30 0.4955305 
 2016-10-31 0.4703672 
 2016-11-01 0.4616153 
 2016-11-02 0.4603195 
 2016-11-03 0.7189703 
 2016-11-04 0.6829491 
 2016-11-05 0.5470073 
 2016-11-06 0.4807771 
 2016-11-07 0.4526742 
 2016-11-08 0.5305173 
 2016-11-09 0.8007079 
 2016-11-10 0.630432 
 2016-11-11 0.5101664 
 2016-11-12 0.457764 
 2016-11-13 0.4352175 
 2016-11-14 0.4250834 
 2016-11-15 0.4199723 
 2016-11-16 0.4171174 
 2016-11-17 0.4146746 
 2016-11-18 0.4769179 
 2016-11-19 1.958242 
 2016-11-20 1.093662 
 2016-11-21 0.6397006 
 2016-11-22 0.4897528 
 2016-11-23 1.017724 
 2016-11-24 1.850542 
 2016-11-25 0.9312232 
 2016-11-26 0.5818467 
 2016-11-27 0.4606394 
 2016-11-28 0.9452443 
 2016-11-29 3.695596 
 2016-11-30 1.452515 
 2016-12-01 0.7391157 
 2016-12-02 0.5128699 
 2016-12-03 0.4319725 
 2016-12-04 0.4244899 
 2016-12-05 0.5347451 
 2016-12-06 0.5731543 
 2016-12-07  0.62326 
 2016-12-08 0.5135171 
 2016-12-09 0.4340349 
 2016-12-10 0.3945266 
 2016-12-11 0.3775187 
 2016-12-12 0.371207 
 2016-12-13 0.3696142 
 2016-12-14 0.3699847 
 2016-12-15 0.3711466 
 2016-12-16 0.3726192 
 2016-12-17 0.3742583 
 2016-12-18 0.3765181 
 2016-12-19 0.3796828 
 2016-12-20 0.382963 
 2016-12-21  0.38597 
 2016-12-22 0.3892412 
 2016-12-23 0.3931227 
 2016-12-24 1.150102 
 2016-12-25 1.719918 
 2016-12-26 5.816229 
 2016-12-27  2.56106 
 2016-12-28 0.9765093 
 2016-12-29 0.6113001 
 2016-12-30 0.5014037 
 2016-12-31 0.4785606 
 2017-01-01 0.4776645 
 2017-01-02 0.4883977 
 2017-01-03 1.088278 
 2017-01-04 1.611124 
 2017-01-05 0.9166992 
 2017-01-06 0.6211568 
 2017-01-07 0.5237356 
 2017-01-08 0.4959314 
 2017-01-09 0.4937001 
 2017-01-10 6.354036 
 2017-01-11 9.875744 
 2017-01-12 4.801744 
 2017-01-13 1.670136 
 2017-01-14 0.9045277 
 2017-01-15 0.7201886 
 2017-01-16 1.020951 
 2017-01-17 15.97357 
 2017-01-18 4.486817 
 2017-01-19  2.33348 
 2017-01-20 5.804136 
 2017-01-21 3.364503 
 2017-01-22 2.108206 
 2017-01-23 2.237667 
 2017-01-24 2.210323 
 2017-01-25 2.364521 
 2017-01-26 2.631446 
 2017-01-27 2.834167 
 2017-01-28 2.992859 
 2017-01-29 3.098184 
 2017-01-30 3.214076 
 2017-01-31 3.617385 
 2017-02-01 5.318916 
 2017-02-02  4.84481 
 2017-02-03 3.908724 
 2017-02-04 3.813187 
 2017-02-05 3.940768 
 2017-02-06 4.237833 
 2017-02-07 7.380281 
 2017-02-08 7.105998 
 2017-02-09 5.128686 
 2017-02-10 4.595395 
 2017-02-11 5.410227 
 2017-02-12 5.316113 
 2017-02-13 5.027821 
 2017-02-14 5.195502 
 2017-02-15 5.064481 
 2017-02-16 5.024205 
 2017-02-17 5.118086 
 2017-02-18 5.106992 
 2017-02-19 5.082352 
 2017-02-20 5.036692 
 2017-02-21 7.812708 
 2017-02-22 8.422915 
 2017-02-23 5.256926 
 2017-02-24 5.365412 
 2017-02-25 7.728086 
 2017-02-26 5.035005 
 2017-02-27 4.736112 
 2017-02-28 6.185919 
 2017-03-01 23.27609 
 2017-03-02 8.554585 
 2017-03-03 4.942211 
 2017-03-04 4.818264 
 2017-03-05 4.984528 
 2017-03-06 5.186515 
 2017-03-07 11.23029 
 2017-03-08 7.641229 
 2017-03-09 5.483115 
 2017-03-10 5.753479 
 2017-03-11 5.473065 
 2017-03-12 5.333542 
 2017-03-13 5.446459 
 2017-03-14 5.704912 
 2017-03-15 5.035493 
 2017-03-16 5.157216 
 2017-03-17 5.969394 
 2017-03-18  5.63654 
 2017-03-19 5.247444 
 2017-03-20 11.81821 
 2017-03-21 8.506972 
 2017-03-22 5.387187 
 2017-03-23  5.05515 
 2017-03-24 5.209094 
 2017-03-25 5.198737 
 2017-03-26 10.91192 
 2017-03-27 7.071421 
 2017-03-28 5.831205 
 2017-03-29 4.938043 
 2017-03-30 6.690876 
 2017-03-31 9.884346 
 2017-04-01 5.337781 
 2017-04-02 4.770293 
 2017-04-03 5.507193 
 2017-04-04 9.291228 
 2017-04-05 7.787245 
 2017-04-06 10.24989 
 2017-04-07 5.407324 
 2017-04-08 4.701164 
 2017-04-09 4.660726 
 2017-04-10 5.460861 
 2017-04-11 10.39324 
 2017-04-12 5.399636 
 2017-04-13 5.149298 
 2017-04-14 4.956691 
 2017-04-15 4.719556 
 2017-04-16 5.045887 
 2017-04-17  5.12127 
 2017-04-18 4.407821 
 2017-04-19 4.248659 
 2017-04-20 4.338634 
 2017-04-21 5.198386 
 2017-04-22 4.611273 
 2017-04-23 4.152338 
 2017-04-24 3.826488 
 2017-04-25 3.713182 
 2017-04-26 3.756869 
 2017-04-27 6.826836 
 2017-04-28 5.279136 
 2017-04-29  21.3289 
 2017-04-30 16.63247 
 2017-05-01 8.367815 
 2017-05-02 3.977701 
 2017-05-03 4.354289 
 2017-05-04 22.15361 
 2017-05-05 10.35728 
 2017-05-06 5.446903 
 2017-05-07 4.622061 
 2017-05-08 4.503804 
 2017-05-09 12.28658 
 2017-05-10 8.676173 
 2017-05-11 13.29654 
 2017-05-12 7.073873 
 2017-05-13 5.999182 
 2017-05-14 6.045664 
 2017-05-15 6.210141 
 2017-05-16 6.299997 
 2017-05-17 6.343069 
 2017-05-18 6.753354 
 2017-05-19 9.941014 
 2017-05-20  19.6677 
 2017-05-21 14.36942 
 2017-05-22 6.315057 
 2017-05-23 5.865977 
 2017-05-24 7.463011 
 2017-05-25 8.759582 
 2017-05-26 5.801386 
 2017-05-27 9.206479 
 2017-05-28 6.219481 
 2017-05-29 7.449447 
 2017-05-30 5.478986 
 2017-05-31 5.271019 
 2017-06-01 5.050681 
 2017-06-02 4.898046 
 2017-06-03 4.776685 
 2017-06-04  4.65308 
 2017-06-05 4.537062 
 2017-06-06 4.402756 
 2017-06-07 4.273765 
 2017-06-08 4.148681 
 2017-06-09 4.026416 
 2017-06-10  3.90744 
 2017-06-11  3.79218 
 2017-06-12 3.681007 
 2017-06-13  3.90874 
 2017-06-14 6.787191 
 2017-06-15 20.12091 
 2017-06-16 5.578127 
 2017-06-17 3.962034 
 2017-06-18 11.36806 
 2017-06-19 5.417738 
 2017-06-20 3.197747 
 2017-06-21 3.097224 
 2017-06-22 2.885927 
 2017-06-23 5.440614 
 2017-06-24 6.123524 
 2017-06-25 3.038298 
 2017-06-26 2.617078 
 2017-06-27  2.55933 
 2017-06-28 2.476016 
 2017-06-29 2.474849 
 2017-06-30 3.111197 
 2017-07-01 6.579487 
 2017-07-02 2.920256 
 2017-07-03 2.305191 
 2017-07-04 2.182992 
 2017-07-05 2.142138 
 2017-07-06 2.149041 
 2017-07-07 2.307113 
 2017-07-08  4.34219 
 2017-07-09 2.454872 
 2017-07-10  2.06033 
 2017-07-11 9.639427 
 2017-07-12 9.659686 
 2017-07-13 8.622277 
 2017-07-14 4.988129 
 2017-07-15 2.335049 
 2017-07-16 1.821341 
 2017-07-17 2.091208 
 2017-07-18 1.825237 
 2017-07-19 1.676427 
 2017-07-20 1.795604 
 2017-07-21 3.067251 
 2017-07-22 3.224577 
 2017-07-23 2.444666 
 2017-07-24 1.922781 
 2017-07-25 1.600428 
 2017-07-26 1.496688 
 2017-07-27 1.496188 
 2017-07-28 1.463871 
 2017-07-29 1.419368 
 2017-07-30 1.391892 
 2017-07-31 1.369797 
 2017-08-01 1.361927 
 2017-08-02 1.828213 
 2017-08-03 1.575942 
 2017-08-04  1.53815 
 2017-08-05 1.445606 
 2017-08-06  1.82977 
 2017-08-07   1.5524 
 2017-08-08 1.314476 
 2017-08-09  1.22923 
 2017-08-10 1.193867 
 2017-08-11 1.376887 
 2017-08-12 1.392919 
 2017-08-13 1.212401 
 2017-08-14 1.142179 
 2017-08-15 1.113582 
 2017-08-16 1.095963 
 2017-08-17 1.323582 
 2017-08-18 1.257704 
 2017-08-19 1.136788 
 2017-08-20 1.079949 
 2017-08-21 1.342779 
 2017-08-22 2.728262 
 2017-08-23 2.056715 
 2017-08-24 1.260232 
 2017-08-25 1.044165 
 2017-08-26 0.9817219 
 2017-08-27 0.9695706 
 2017-08-28 2.421973 
 2017-08-29   3.1907 
 2017-08-30 1.776024 
 2017-08-31 1.159328 
 2017-09-01 1.215979 
 2017-09-02 1.101646 
 2017-09-03 0.9560098 
 2017-09-04 0.8934813 
 2017-09-05 1.112728 
 2017-09-06 0.999546 
 2017-09-07 0.9001832 
 2017-09-08 0.8546424 
 2017-09-09 0.8314492 
 2017-09-10 0.8175947 
 2017-09-11 0.8076172 
 2017-09-12 0.880112 
 2017-09-13 0.9422254 
 2017-09-14 0.8551447 
 2017-09-15 0.8002947 
 2017-09-16 0.7752087 
 2017-09-17 0.7752494 
 2017-09-18 1.544525 
 2017-09-19 1.660577 
 2017-09-20 1.334656 
 2017-09-21 0.9196644 
 2017-09-22 0.7900474 
 2017-09-23 0.8693787 
 2017-09-24 0.7997335 
 2017-09-25 0.7355074 
 2017-09-26 0.7063873 
 2017-09-27 0.6923428 
 2017-09-28 0.6834689 
 2017-09-29 0.6761939 
 2017-09-30 0.6694315 
 2017-10-01 0.6629246 
 2017-10-02 0.6567251 
 2017-10-03 0.6508958 
 2017-10-04 0.839417 
 2017-10-05 3.126246 
 2017-10-06 2.861341 
 2017-10-07 1.291239 
 2017-10-08 0.9992101 
 2017-10-09 0.8273764 
 2017-10-10 3.888099 
 2017-10-11 3.352397 
 2017-10-12 1.220344 
 2017-10-13 0.7738895 
 2017-10-14 0.6475595 
 2017-10-15 0.6864184 
 2017-10-16 0.777689 
 2017-10-17 0.6707811 
 2017-10-18 0.6077489 
 2017-10-19 0.5804561 
 2017-10-20 0.567917 
 2017-10-21 0.5638142 
 2017-10-22 0.5596547 
 2017-10-23 1.570135 
 2017-10-24 2.242884 
 2017-10-25 1.115521 
 2017-10-26 0.7191036 
 2017-10-27 0.596444 
 2017-10-28 0.5885575 
 2017-10-29 0.5569755 
 2017-10-30 0.564172 
 2017-10-31 0.6205981 
 2017-11-01 0.7071574 
 2017-11-02 1.159815 
 2017-11-03 0.9350507 
 2017-11-04 0.7040344 
 2017-11-05 1.070578 
 2017-11-06 5.065584 
 2017-11-07  1.70846 
 2017-11-08 0.8892731 
 2017-11-09 0.6239099 
 2017-11-10 0.5300559 
 2017-11-11 0.4934334 
 2017-11-12 0.4847792 
 2017-11-13 0.4892443 
 2017-11-14 0.4833182 
 2017-11-15  1.76354 
 2017-11-16 2.353602 
 2017-11-17 1.003688 
 2017-11-18 2.120533 
 2017-11-19 3.301183 
 2017-11-20 1.200382 
 2017-11-21 0.6896073 
 2017-11-22 0.592729 
 2017-11-23 0.5331748 
 2017-11-24 0.5149464 
 2017-11-25 0.4986195 
 2017-11-26 0.4789414 
 2017-11-27 0.4515493 
 2017-11-28 0.434579 
 2017-11-29 0.425477 
 2017-11-30 0.4319865 
 2017-12-01 0.4389136 
 2017-12-02 0.4265339 
 2017-12-03 0.4157295 
 2017-12-04 0.4128344 
 2017-12-05 0.5162619 
 2017-12-06 0.5227159 
 2017-12-07 0.4582674 
 2017-12-08 0.4169035 
 2017-12-09 0.3920143 
 2017-12-10 0.378825 
 2017-12-11 0.3728166 
 2017-12-12 0.3703554 
 2017-12-13 0.3686218 
 2017-12-14 0.3746159 
 2017-12-15 0.3700025 
 2017-12-16 0.3628173 
 2017-12-17 0.3716248 
 2017-12-18 0.4075067 
 2017-12-19 0.4051443 
 2017-12-20 0.4108579 
 2017-12-21 0.3906497 
 2017-12-22 0.3787781 
 2017-12-23 0.5645568 
 2017-12-24 0.6536587 
 2017-12-25 0.5128154 
 2017-12-26 0.4213426 
 2017-12-27 0.3785136 
 2017-12-28 0.3592027 
 2017-12-29 0.3500655 
 2017-12-30 0.3452107 
 2017-12-31 0.342162 
 2018-01-01 0.3398603 
 2018-01-02 0.3378339 
 2018-01-03 0.3358644 
 2018-01-04 0.3339045 
 2018-01-05 0.3319427 
 2018-01-06 0.3298889 
 2018-01-07 0.327661 
 2018-01-08 0.3254481 
 2018-01-09 0.3277825 
 2018-01-10 0.9601155 
 2018-01-11 3.487083 
 2018-01-12 1.423437 
 2018-01-13 0.6927398 
 2018-01-14 0.4583129 
 2018-01-15 0.3719984 
 2018-01-16 0.337506 
 2018-01-17 0.3232919 
