#      date    value 
 2018-08-29 0.820676 
 2018-08-30 0.7219037 
 2018-08-31 0.7076122 
 2018-09-01 0.7014021 
 2018-09-02 0.7901931 
 2018-09-03 0.7284304 
 2018-09-04 0.7539427 
 2018-09-05 0.690055 
 2018-09-06 0.6475104 
 2018-09-07 0.6464199 
 2018-09-08 1.945415 
 2018-09-09 9.949991 
 2018-09-10 6.759309 
 2018-09-11 1.755493 
 2018-09-12 0.9079767 
 2018-09-13 0.6944823 
 2018-09-14 0.6277259 
 2018-09-15 0.6035252 
 2018-09-16 0.5930825 
 2018-09-17 0.587423 
 2018-09-18 0.5833344 
 2018-09-19 0.5797957 
 2018-09-20 0.5806558 
 2018-09-21 0.5817116 
 2018-09-22 0.5828353 
 2018-09-23 0.631551 
 2018-09-24 0.715202 
 2018-09-25 0.8310195 
 2018-09-26 2.962414 
 2018-09-27 3.707356 
 2018-09-28 1.527286 
 2018-09-29 1.096663 
 2018-09-30 0.7522286 
 2018-10-01 0.6137865 
 2018-10-02 0.5632849 
 2018-10-03 0.5777788 
 2018-10-04 0.7598447 
 2018-10-05 1.785764 
 2018-10-06 1.890199 
 2018-10-07 1.671002 
 2018-10-08 1.218268 
 2018-10-09 0.8511435 
 2018-10-10 0.7065285 
 2018-10-11 1.149142 
 2018-10-12  1.74614 
 2018-10-13 1.112009 
 2018-10-14 1.171251 
 2018-10-15 1.035946 
 2018-10-16 1.052966 
 2018-10-17 1.277476 
 2018-10-18 1.169283 
 2018-10-19 1.089524 
 2018-10-20 1.112345 
 2018-10-21 1.291552 
 2018-10-22 1.199505 
 2018-10-23 1.133417 
 2018-10-24 1.111281 
 2018-10-25 1.101207 
 2018-10-26 1.126876 
 2018-10-27  2.20653 
 2018-10-28 2.888708 
 2018-10-29 1.688855 
 2018-10-30 1.367899 
 2018-10-31 1.143366 
 2018-11-01 1.446757 
 2018-11-02  8.35148 
 2018-11-03 4.476729 
 2018-11-04 1.725574 
 2018-11-05 1.379541 
 2018-11-06 1.435325 
 2018-11-07 2.539765 
 2018-11-08 1.498802 
 2018-11-09 1.100896 
 2018-11-10 1.272999 
 2018-11-11 1.161096 
 2018-11-12  0.99282 
 2018-11-13 0.9521249 
 2018-11-14 0.9605315 
 2018-11-15 0.9222174 
 2018-11-16 0.9194517 
 2018-11-17 1.011845 
 2018-11-18 1.121629 
 2018-11-19 1.571088 
 2018-11-20 1.392469 
 2018-11-21 1.254004 
 2018-11-22 1.063445 
 2018-11-23 0.937241 
 2018-11-24 0.8795785 
 2018-11-25 1.719332 
 2018-11-26 1.416216 
 2018-11-27 2.325713 
 2018-11-28 1.436739 
 2018-11-29 0.9666075 
 2018-11-30 0.8231333 
 2018-12-01 1.292172 
 2018-12-02 2.640673 
 2018-12-03 2.322528 
 2018-12-04 1.218635 
 2018-12-05 0.8853292 
 2018-12-06 0.7846345 
 2018-12-07 0.7591628 
 2018-12-08 0.7332076 
 2018-12-09 0.7059264 
 2018-12-10 0.6913475 
 2018-12-11 0.683556 
 2018-12-12 0.7190025 
 2018-12-13 1.121562 
 2018-12-14 1.611984 
 2018-12-15 2.958831 
 2018-12-16 3.658157 
 2018-12-17 2.747935 
 2018-12-18 1.493035 
 2018-12-19  1.14258 
 2018-12-20  1.08849 
 2018-12-21 1.530329 
 2018-12-22  1.30186 
 2018-12-23 0.9427825 
 2018-12-24 0.7823859 
 2018-12-25 0.7417381 
 2018-12-26 0.7251192 
 2018-12-27 0.7223288 
 2018-12-28 1.311093 
 2018-12-29 2.602749 
 2018-12-30 1.379928 
 2018-12-31 0.9038018 
 2019-01-01  6.35897 
 2019-01-02 5.333656 
 2019-01-03 1.579458 
 2019-01-04 0.9753868 
 2019-01-05 0.8636368 
 2019-01-06 0.9314168 
 2019-01-07 0.8640119 
 2019-01-08 0.935826 
 2019-01-09 1.042141 
 2019-01-10 0.9260818 
 2019-01-11 0.8445883 
 2019-01-12 0.7992469 
 2019-01-13 0.7829717 
 2019-01-14 0.7800051 
 2019-01-15 0.7815052 
 2019-01-16 0.7853962 
 2019-01-17 0.817372 
 2019-01-18 0.9297417 
 2019-01-19  1.05801 
 2019-01-20 0.991584 
 2019-01-21 0.8735632 
 2019-01-22 0.8255635 
 2019-01-23 0.8136247 
 2019-01-24 4.246875 
 2019-01-25 2.925526 
 2019-01-26 1.314505 
 2019-01-27 0.9476624 
 2019-01-28 0.8475899 
 2019-01-29 0.8448611 
 2019-01-30 0.9524321 
 2019-01-31 0.8940626 
 2019-02-01 0.8374429 
 2019-02-02 0.8325576 
 2019-02-03 0.9705473 
 2019-02-04 2.488863 
 2019-02-05 2.047142 
 2019-02-06 1.249852 
 2019-02-07 3.416872 
 2019-02-08 8.516589 
 2019-02-09 5.327797 
 2019-02-10 1.743292 
 2019-02-11 1.214154 
 2019-02-12 1.233873 
 2019-02-13 3.924156 
 2019-02-14 2.929607 
 2019-02-15 2.830151 
 2019-02-16 4.963888 
 2019-02-17  2.42076 
 2019-02-18 1.953907 
 2019-02-19 1.929081 
 2019-02-20 1.955333 
 2019-02-21 2.109579 
 2019-02-22  2.80049 
 2019-02-23 3.545818 
 2019-02-24 3.479372 
 2019-02-25 3.626424 
 2019-02-26 2.659144 
 2019-02-27 2.427373 
 2019-02-28 2.429142 
 2019-03-01  2.48013 
 2019-03-02 2.511755 
 2019-03-03 2.504188 
 2019-03-04 2.526378 
 2019-03-05 2.486033 
 2019-03-06 2.415151 
 2019-03-07 2.405456 
 2019-03-08  2.41355 
 2019-03-09 2.465394 
 2019-03-10 9.653074 
 2019-03-11 20.80903 
 2019-03-12 5.086031 
 2019-03-13 3.371711 
 2019-03-14 3.555061 
 2019-03-15 7.741881 
 2019-03-16 4.453851 
 2019-03-17 3.230611 
 2019-03-18 3.164416 
 2019-03-19 3.241639 
 2019-03-20  3.32159 
 2019-03-21 3.574535 
 2019-03-22 4.183987 
 2019-03-23 3.636679 
 2019-03-24 3.515358 
 2019-03-25  4.10081 
 2019-03-26 5.122303 
 2019-03-27 3.883747 
 2019-03-28 3.532149 
 2019-03-29 5.980647 
 2019-03-30 10.46546 
 2019-03-31 10.75199 
 2019-04-01 8.198435 
 2019-04-02 4.011937 
 2019-04-03 3.686305 
 2019-04-04 3.756518 
 2019-04-05 4.021177 
 2019-04-06 6.635848 
 2019-04-07 4.647304 
 2019-04-08 4.582201 
 2019-04-09 5.273304 
 2019-04-10 4.609657 
 2019-04-11 4.687295 
 2019-04-12 4.612016 
 2019-04-13 12.51632 
 2019-04-14 6.594964 
 2019-04-15 13.37931 
 2019-04-16 6.422732 
 2019-04-17 4.799356 
 2019-04-18 4.901384 
 2019-04-19 20.09805 
 2019-04-20 14.88798 
 2019-04-21 6.311236 
 2019-04-22 6.021682 
 2019-04-23 6.446104 
 2019-04-24 6.880351 
 2019-04-25 8.528392 
 2019-04-26 11.42649 
 2019-04-27 17.89944 
 2019-04-28 10.33567 
 2019-04-29 11.59486 
 2019-04-30 8.816306 
 2019-05-01 8.255683 
 2019-05-02  12.6228 
 2019-05-03 13.51965 
 2019-05-04 12.85696 
 2019-05-05 10.56518 
 2019-05-06  9.77722 
 2019-05-07 8.491157 
 2019-05-08 8.504746 
 2019-05-09 8.531782 
 2019-05-10 11.44667 
 2019-05-11 9.210718 
 2019-05-12 8.737275 
 2019-05-13 12.33882 
 2019-05-14 8.188001 
 2019-05-15 7.711505 
 2019-05-16 7.517491 
 2019-05-17 8.517591 
 2019-05-18 14.01194 
 2019-05-19 7.463348 
 2019-05-20 7.287371 
 2019-05-21 7.301209 
 2019-05-22 7.274878 
 2019-05-23 13.97051 
 2019-05-24 21.85199 
 2019-05-25 9.012744 
 2019-05-26 6.032039 
 2019-05-27 8.472966 
 2019-05-28 6.711493 
 2019-05-29 5.890226 
 2019-05-30 8.671324 
 2019-05-31 11.03856 
 2019-06-01 8.053533 
 2019-06-02  5.83808 
 2019-06-03 5.717458 
 2019-06-04 5.492601 
 2019-06-05 5.390059 
 2019-06-06 5.573882 
 2019-06-07 6.957273 
 2019-06-08 5.204818 
 2019-06-09 4.997882 
 2019-06-10 6.201035 
 2019-06-11 5.444826 
 2019-06-12 4.489573 
 2019-06-13  4.29913 
 2019-06-14 5.812225 
 2019-06-15  4.35421 
 2019-06-16 16.25377 
 2019-06-17 16.35517 
 2019-06-18 5.439657 
 2019-06-19 4.523849 
 2019-06-20 5.036981 
 2019-06-21 9.979685 
 2019-06-22 4.507751 
 2019-06-23 6.428674 
 2019-06-24 4.336076 
 2019-06-25 7.291574 
 2019-06-26 4.377474 
 2019-06-27 3.352328 
 2019-06-28 3.245649 
 2019-06-29 3.169833 
 2019-06-30 3.101649 
 2019-07-01 4.806992 
 2019-07-02 15.20254 
 2019-07-03 4.068278 
 2019-07-04 3.126898 
 2019-07-05 4.044065 
 2019-07-06 3.175049 
 2019-07-07 3.182001 
 2019-07-08 4.761985 
 2019-07-09 3.181276 
 2019-07-10 2.800622 
 2019-07-11  2.77001 
 2019-07-12 4.273037 
 2019-07-13   2.9904 
 2019-07-14 2.633925 
 2019-07-15 2.550502 
 2019-07-16 2.556038 
 2019-07-17 3.584943 
 2019-07-18  7.36644 
 2019-07-19 3.123727 
 2019-07-20 2.415776 
 2019-07-21 2.276686 
 2019-07-22 2.910047 
 2019-07-23 10.31285 
 2019-07-24 3.407273 
 2019-07-25 2.281657 
 2019-07-26 2.075736 
 2019-07-27 2.011826 
 2019-07-28 1.979253 
 2019-07-29 1.949111 
 2019-07-30 2.262117 
 2019-07-31 3.397231 
 2019-08-01 2.174013 
 2019-08-02 1.846883 
 2019-08-03 1.761889 
 2019-08-04 1.721909 
 2019-08-05   1.6904 
 2019-08-06  1.66131 
 2019-08-07  1.64094 
 2019-08-08 1.617812 
 2019-08-09 1.599245 
 2019-08-10 1.872292 
 2019-08-11 1.654139 
 2019-08-12 1.532336 
 2019-08-13 1.492884 
 2019-08-14 3.746947 
 2019-08-15 2.386031 
 2019-08-16 1.605083 
 2019-08-17 1.434458 
 2019-08-18 3.319582 
 2019-08-19 5.040325 
 2019-08-20 8.592131 
 2019-08-21 2.795612 
 2019-08-22 2.552109 
 2019-08-23 3.263907 
 2019-08-24 2.378111 
 2019-08-25 1.492229 
 2019-08-26  1.28085 
 2019-08-27   1.3137 
 2019-08-28 1.892979 
 2019-08-29 1.627592 
 2019-08-30 1.281893 
 2019-08-31 1.212728 
 2019-09-01 1.221484 
 2019-09-02    1.824 
 2019-09-03 2.342445 
 2019-09-04 1.419605 
 2019-09-05 1.169125 
 2019-09-06 1.099026 
 2019-09-07 1.063561 
 2019-09-08 1.044679 
 2019-09-09  1.16509 
 2019-09-10 1.214013 
 2019-09-11 1.074651 
 2019-09-12 1.039293 
 2019-09-13 1.025446 
 2019-09-14 0.988926 
 2019-09-15 0.9681259 
 2019-09-16  1.20892 
 2019-09-17 1.688278 
 2019-09-18 1.187859 
 2019-09-19 0.9931564 
 2019-09-20 0.9318903 
 2019-09-21 0.9088537 
 2019-09-22 0.9064329 
 2019-09-23 0.9169543 
 2019-09-24 1.807082 
 2019-09-25 1.394036 
 2019-09-26 1.025831 
 2019-09-27 0.9185517 
 2019-09-28 0.8634745 
 2019-09-29 0.8769751 
 2019-09-30 1.338159 
 2019-10-01 3.566232 
 2019-10-02 1.657996 
 2019-10-03 1.032737 
 2019-10-04 0.8667055 
 2019-10-05 0.8082653 
 2019-10-06 0.7860315 
 2019-10-07 0.8675694 
 2019-10-08 1.268946 
 2019-10-09 1.026603 
 2019-10-10 0.8398604 
 2019-10-11 0.7727338 
 2019-10-12 2.451665 
 2019-10-13 2.430487 
 2019-10-14 1.162609 
 2019-10-15 0.8407056 
 2019-10-16 0.7473489 
 2019-10-17 0.7793654 
 2019-10-18 0.7677592 
 2019-10-19 0.7226201 
 2019-10-20 0.6991267 
 2019-10-21 0.7112931 
 2019-10-22 1.736055 
 2019-10-23 2.513247 
 2019-10-24 1.178939 
 2019-10-25 0.8092908 
 2019-10-26  0.75899 
 2019-10-27 3.414344 
 2019-10-28 5.774667 
 2019-10-29 1.595313 
 2019-10-30 0.8863066 
 2019-10-31 0.7939521 
 2019-11-01 2.013295 
 2019-11-02 1.776055 
 2019-11-03 0.9545007 
 2019-11-04 0.7125711 
 2019-11-05 0.6674151 
 2019-11-06 0.9851457 
 2019-11-07 0.8549548 
 2019-11-08 0.7295569 
 2019-11-09 0.7252933 
 2019-11-10 0.6588436 
 2019-11-11 0.6111319 
 2019-11-12 0.6053858 
 2019-11-13 0.688502 
 2019-11-14 0.6274533 
 2019-11-15 0.5810345 
 2019-11-16 0.5956812 
 2019-11-17 0.6026949 
 2019-11-18 0.688486 
 2019-11-19 0.893527 
 2019-11-20 1.021454 
 2019-11-21  1.00821 
 2019-11-22 1.121167 
 2019-11-23 1.109287 
 2019-11-24 0.8409023 
 2019-11-25 0.8319341 
 2019-11-26 0.7805916 
 2019-11-27 0.6533622 
 2019-11-28 3.003278 
 2019-11-29 1.723592 
 2019-11-30 0.9692001 
 2019-12-01 1.431599 
 2019-12-02 3.245217 
 2019-12-03 1.607997 
 2019-12-04 0.8439663 
 2019-12-05 0.6202174 
 2019-12-06 0.5337822 
 2019-12-07 0.5197597 
 2019-12-08 0.5116736 
 2019-12-09 0.4909528 
 2019-12-10 1.042588 
 2019-12-11 1.389689 
 2019-12-12 0.8489427 
 2019-12-13 0.6186236 
 2019-12-14 0.7674416 
 2019-12-15 1.172841 
 2019-12-16 0.8037165 
 2019-12-17 0.5906783 
 2019-12-18 0.494399 
 2019-12-19 0.4545385 
 2019-12-20 0.436938 
 2019-12-21 0.4296172 
 2019-12-22 0.5643486 
 2019-12-23 0.8346306 
 2019-12-24 1.445333 
 2019-12-25 1.581557 
 2019-12-26 1.084929 
 2019-12-27 0.7117558 
 2019-12-28 0.5582613 
 2019-12-29 0.4769409 
 2019-12-30 2.892491 
 2019-12-31 4.762853 
 2020-01-01 1.533675 
 2020-01-02 0.736245 
 2020-01-03 0.5200214 
 2020-01-04 0.7486507 
 2020-01-05 0.7319869 
 2020-01-06 0.5442404 
 2020-01-07 0.4538089 
 2020-01-08 0.4164185 
 2020-01-09 0.4013556 
 2020-01-10 0.3991573 
 2020-01-11 6.417459 
 2020-01-12 8.620032 
 2020-01-13 4.499759 
 2020-01-14 1.298941 
 2020-01-15 0.7438802 
 2020-01-16 0.6406105 
 2020-01-17 0.6544829 
 2020-01-18 0.6943663 
 2020-01-19 1.610408 
 2020-01-20 2.372208 
 2020-01-21  1.31011 
 2020-01-22 1.044073 
 2020-01-23 1.036369 
 2020-01-24 1.177898 
 2020-01-25 3.845338 
 2020-01-26 3.168494 
 2020-01-27  1.74875 
 2020-01-28 1.616812 
 2020-01-29 1.909468 
 2020-01-30 2.411056 
 2020-01-31 2.524363 
 2020-02-01 3.308555 
 2020-02-02  3.12888 
 2020-02-03 3.970189 
 2020-02-04 5.683461 
 2020-02-05 3.805214 
 2020-02-06 3.622608 
 2020-02-07 2.597042 
 2020-02-08 2.318509 
 2020-02-09 2.319751 
 2020-02-10 2.567407 
 2020-02-11 8.348292 
 2020-02-12 3.665758 
 2020-02-13 2.897972 
 2020-02-14  2.76051 
 2020-02-15 2.807876 
 2020-02-16 2.923656 
 2020-02-17 3.894215 
 2020-02-18 4.772645 
 2020-02-19 7.887876 
 2020-02-20 4.261373 
 2020-02-21 3.505373 
 2020-02-22 3.411006 
 2020-02-23 3.436308 
 2020-02-24 3.612675 
 2020-02-25 5.528747 
 2020-02-26 6.218394 
 2020-02-27 4.559235 
 2020-02-28 4.036875 
 2020-02-29 3.935112 
 2020-03-01 3.826918 
 2020-03-02 3.999247 
 2020-03-03 11.37781 
 2020-03-04 7.413285 
 2020-03-05 4.780248 
 2020-03-06 4.445053 
 2020-03-07 4.465899 
 2020-03-08 4.505996 
 2020-03-09 4.549457 
 2020-03-10 5.192451 
 2020-03-11 10.99466 
 2020-03-12 5.598106 
 2020-03-13 5.388545 
 2020-03-14 7.536862 
 2020-03-15 6.803274 
 2020-03-16 6.817979 
 2020-03-17 4.898311 
 2020-03-18 4.603375 
 2020-03-19  5.54839 
 2020-03-20 10.69396 
 2020-03-21 11.64867 
 2020-03-22 5.370101 
 2020-03-23 4.785625 
 2020-03-24 5.546077 
 2020-03-25 5.599388 
 2020-03-26 5.798615 
 2020-03-27 5.137721 
 2020-03-28 10.13275 
 2020-03-29 11.69296 
 2020-03-30 12.95558 
 2020-03-31 5.769872 
 2020-04-01 5.306558 
 2020-04-02 5.451142 
 2020-04-03 5.592023 
 2020-04-04 5.750322 
 2020-04-05 6.049678 
 2020-04-06 6.069947 
 2020-04-07  5.81974 
 2020-04-08 5.767486 
 2020-04-09 6.434345 
 2020-04-10 12.54018 
 2020-04-11 6.158736 
 2020-04-12 5.453511 
 2020-04-13 8.128673 
 2020-04-14  6.25431 
 2020-04-15 5.233812 
 2020-04-16 4.984287 
 2020-04-17 4.851948 
 2020-04-18 7.143373 
 2020-04-19 6.054878 
 2020-04-20 5.281707 
 2020-04-21 4.912333 
 2020-04-22 4.348788 
 2020-04-23  4.17552 
 2020-04-24 6.128197 
 2020-04-25 6.412192 
 2020-04-26  4.21217 
 2020-04-27 5.975339 
 2020-04-28 4.382404 
 2020-04-29 3.755239 
 2020-04-30 9.102566 
 2020-05-01 5.168972 
 2020-05-02 3.478994 
 2020-05-03 6.101638 
 2020-05-04 12.85315 
 2020-05-05 6.592284 
 2020-05-06 6.499625 
 2020-05-07 4.006481 
 2020-05-08  2.89917 
 2020-05-09 3.286108 
 2020-05-10 3.125419 
 2020-05-11 2.789787 
 2020-05-12 2.639098 
 2020-05-13 2.476904 
 2020-05-14 2.404267 
 2020-05-15 4.429721 
 2020-05-16 7.185624 
 2020-05-17 3.260007 
 2020-05-18 8.566992 
 2020-05-19 21.89562 
 2020-05-20 4.784387 
 2020-05-21  2.66959 
 2020-05-22 2.314868 
 2020-05-23 2.320723 
 2020-05-24 3.333926 
 2020-05-25 4.870683 
 2020-05-26 6.305428 
 2020-05-27 3.963674 
 2020-05-28 3.745036 
 2020-05-29 4.909423 
 2020-05-30 5.464087 
 2020-05-31 4.299145 
 2020-06-01 4.054884 
 2020-06-02 3.988713 
 2020-06-03 4.216285 
 2020-06-04 3.872291 
 2020-06-05 23.14102 
 2020-06-06  7.38822 
 2020-06-07 3.805498 
 2020-06-08 3.341956 
 2020-06-09 3.217917 
 2020-06-10 3.253375 
 2020-06-11 3.271154 
 2020-06-12  3.05027 
 2020-06-13 2.902475 
 2020-06-14 2.823434 
 2020-06-15 3.987622 
 2020-06-16 3.170809 
 2020-06-17 2.681802 
 2020-06-18 2.561035 
 2020-06-19 2.495535 
 2020-06-20 2.439075 
 2020-06-21 2.387171 
 2020-06-22 3.121847 
 2020-06-23 3.473212 
 2020-06-24 8.772028 
 2020-06-25 3.395208 
 2020-06-26 2.334219 
 2020-06-27 2.136852 
 2020-06-28 8.252324 
 2020-06-29  8.21419 
 2020-06-30 2.903839 
 2020-07-01 2.449425 
 2020-07-02 2.152944 
 2020-07-03 1.960036 
 2020-07-04 1.875982 
 2020-07-05 1.826878 
 2020-07-06 1.800354 
 2020-07-07 1.768351 
 2020-07-08 1.756225 
 2020-07-09  1.84156 
 2020-07-10 6.096198 
 2020-07-11 2.556791 
 2020-07-12  1.95148 
 2020-07-13 4.921824 
 2020-07-14 2.542586 
 2020-07-15 1.736581 
 2020-07-16 1.575546 
 2020-07-17 5.345249 
 2020-07-18 2.773011 
 2020-07-19 1.708135 
 2020-07-20 1.796343 
 2020-07-21 8.472738 
 2020-07-22 2.972689 
 2020-07-23 5.263812 
 2020-07-24 2.738553 
 2020-07-25 1.632711 
 2020-07-26 1.402993 
 2020-07-27 1.343711 
 2020-07-28 1.572036 
 2020-07-29 3.134424 
 2020-07-30 1.786973 
 2020-07-31 2.324732 
 2020-08-01 3.947626 
 2020-08-02 2.183433 
 2020-08-03  1.62168 
 2020-08-04 1.348299 
 2020-08-05 1.310581 
 2020-08-06 1.220904 
 2020-08-07 1.182715 
 2020-08-08  1.16377 
 2020-08-09 1.149872 
 2020-08-10 1.137294 
 2020-08-11 1.425082 
 2020-08-12 9.665044 
 2020-08-13  2.50257 
 2020-08-14 1.373443 
 2020-08-15 1.194862 
 2020-08-16 1.112453 
 2020-08-17 1.071787 
 2020-08-18 1.052952 
 2020-08-19 1.116662 
 2020-08-20 1.158387 
 2020-08-21 1.066655 
 2020-08-22 1.022953 
 2020-08-23 1.003772 
 2020-08-24 0.9919429 
 2020-08-25 0.9823191 
 2020-08-26 0.9738291 
 2020-08-27 0.9687304 
 2020-08-28 1.012828 
 2020-08-29 1.394655 
 2020-08-30 2.132434 
 2020-08-31 1.647792 
 2020-09-01 1.149564 
 2020-09-02 0.9960627 
 2020-09-03 1.117675 
 2020-09-04 1.075865 
 2020-09-05 0.9763026 
 2020-09-06 0.9102999 
 2020-09-07 1.259961 
 2020-09-08  2.00759 
 2020-09-09 2.139645 
 2020-09-10 1.387832 
 2020-09-11 0.9970233 
 2020-09-12 0.8829022 
 2020-09-13 0.8475986 
 2020-09-14 0.9577799 
 2020-09-15 0.9040355 
 2020-09-16 0.844495 
 2020-09-17 0.8201707 
 2020-09-18 0.8117203 
 2020-09-19 0.8023537 
 2020-09-20 0.794897 
 2020-09-21 0.7886947 
 2020-09-22 0.7829992 
 2020-09-23 0.7783722 
 2020-09-24 0.7851399 
 2020-09-25 0.8253857 
 2020-09-26 0.8017122 
 2020-09-27 0.7722415 
 2020-09-28 0.758427 
 2020-09-29 1.007428 
 2020-09-30 1.157309 
 2020-10-01 0.9037532 
 2020-10-02 0.8272554 
 2020-10-03 0.7745193 
 2020-10-04 0.740817 
 2020-10-05 0.779569 
 2020-10-06 0.8326113 
 2020-10-07 0.7644795 
 2020-10-08 0.7238485 
 2020-10-09 0.7066234 
 2020-10-10 0.7037104 
 2020-10-11 0.7084287 
 2020-10-12 0.7121324 
 2020-10-13 0.6997954 
 2020-10-14 0.7339596 
 2020-10-15 0.7104071 
 2020-10-16 0.8818495 
 2020-10-17 1.146443 
 2020-10-18 0.8634874 
 2020-10-19 0.7959975 
 2020-10-20 1.431482 
 2020-10-21 1.361598 
 2020-10-22 8.520487 
 2020-10-23  3.25192 
 2020-10-24 1.233268 
 2020-10-25 1.016052 
 2020-10-26 0.7974159 
 2020-10-27 0.7392658 
 2020-10-28 1.416285 
 2020-10-29 1.035648 
 2020-10-30 10.55513 
 2020-10-31 4.544099 
 2020-11-01 1.336212 
 2020-11-02 0.8077792 
 2020-11-03  0.66703 
 2020-11-04 0.6229548 
 2020-11-05 0.6085718 
 2020-11-06 0.6044315 
 2020-11-07 0.6041842 
 2020-11-08 0.5994664 
 2020-11-09 0.5924101 
 2020-11-10 0.5891264 
 2020-11-11 0.5876933 
 2020-11-12 0.6043256 
 2020-11-13 0.5950148 
 2020-11-14 0.5799894 
 2020-11-15 0.6173182 
 2020-11-16 3.749362 
 2020-11-17  2.39008 
 2020-11-18 1.018654 
 2020-11-19 0.691552 
 2020-11-20 0.5934854 
 2020-11-21 0.5638717 
 2020-11-22 1.035111 
 2020-11-23 2.787942 
 2020-11-24 2.167224 
 2020-11-25  1.28002 
 2020-11-26 2.726598 
 2020-11-27 2.829781 
 2020-11-28 1.174274 
 2020-11-29 0.7205388 
 2020-11-30 0.5838984 
 2020-12-01 1.105537 
 2020-12-02 0.9404539 
 2020-12-03 0.6644297 
 2020-12-04 0.5614718 
 2020-12-05 0.5245535 
 2020-12-06 0.5093824 
 2020-12-07 0.5023271 
 2020-12-08 0.497268 
 2020-12-09 0.4951628 
 2020-12-10 0.5275666 
 2020-12-11 0.5386907 
 2020-12-12 0.5284262 
 2020-12-13 2.786136 
 2020-12-14 1.746313 
 2020-12-15 0.8644024 
 2020-12-16 0.6079074 
 2020-12-17 0.535118 
 2020-12-18 0.518517 
 2020-12-19 0.5023111 
 2020-12-20 0.5199987 
 2020-12-21 0.6584744 
 2020-12-22 0.7984806 
 2020-12-23 1.190503 
 2020-12-24 1.116398 
 2020-12-25 1.995768 
 2020-12-26  1.15492 
 2020-12-27 0.6764318 
 2020-12-28 0.5402393 
 2020-12-29 0.8584079 
 2020-12-30 0.7101528 
 2020-12-31 1.669163 
